"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Vihiga_Sabatia",0.9266,0.9281,0.8993,0.9491,0.04979,0.2162
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Vihiga_Vihiga",0.8955,0.8959,0.8787,0.9112,0.03246,0.09532
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Eldas",0.08603,0.08559,0.07054,0.1032,0.03271,0.1152
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Tarbaj",0.3201,0.3068,0.1597,0.5304,0.3707,0.3549
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Wajir East",0.3087,0.3072,0.2288,0.4056,0.1768,0.1753
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Wajir North",0.2264,0.2186,0.1246,0.3444,0.2198,0.3258
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Wajir South",0.1711,0.1682,0.1152,0.2381,0.1229,0.22
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Wajir_Wajir West",0.2017,0.1885,0.0823,0.3725,0.2901,0.4783
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"West Pokot_Kacheliba",0.2401,0.2304,0.1219,0.3807,0.2588,0.3588
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"West Pokot_Kapenguria",0.5251,0.5228,0.3884,0.658,0.2696,0.1668
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"West Pokot_Pokot South",0.5697,0.5705,0.4879,0.6465,0.1586,0.1117
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"West Pokot_Sigor",0.4888,0.4906,0.3511,0.6233,0.2723,0.1701
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Baringo",0.3611,0.3611,0.306,0.4202,0.1142,0.09648
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Bomet",0.3519,0.3519,0.2996,0.4081,0.1085,0.09402
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Bungoma",0.3813,0.3813,0.3382,0.4263,0.08807,0.07038
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Busia",0.2561,0.2561,0.2193,0.2968,0.07759,0.09217
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Elgeyo-Marakwet",0.4247,0.4247,0.3658,0.4858,0.12,0.08631
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Embu",0.409,0.409,0.3567,0.4634,0.1067,0.0796
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Garissa",0.1152,0.1152,0.07445,0.1742,0.09975,0.2593
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Homa Bay",0.316,0.316,0.274,0.3613,0.08734,0.08419
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Isiolo",0.2116,0.2116,0.1649,0.2672,0.1023,0.147
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kajiado",0.5126,0.5126,0.4543,0.5706,0.1164,0.07291
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kakamega",0.3885,0.3885,0.3497,0.4287,0.07893,0.06188
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kericho",0.4311,0.4311,0.3749,0.4891,0.1142,0.08084
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kiambu",0.6251,0.6251,0.5791,0.6688,0.08974,0.07293
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kilifi",0.2629,0.2629,0.2261,0.3034,0.07737,0.08955
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kirinyaga",0.4146,0.4146,0.3515,0.4807,0.1292,0.09525
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kisii",0.4826,0.4826,0.4382,0.5272,0.08895,0.05618
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kisumu",0.4926,0.4926,0.4244,0.5611,0.1367,0.08489
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kitui",0.2619,0.2619,0.218,0.3112,0.0932,0.1083
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Kwale",0.1978,0.1978,0.1541,0.2503,0.09627,0.1478
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Laikipia",0.461,0.461,0.4022,0.521,0.1188,0.07868
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Lamu",0.2287,0.2287,0.1747,0.2936,0.1189,0.1581
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Machakos",0.4697,0.4697,0.4207,0.5193,0.09857,0.064
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Makueni",0.4294,0.4294,0.3802,0.48,0.09984,0.07092
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Mandera",0.09953,0.09953,0.0718,0.1364,0.0646,0.1954
"KEN","Kenya",2014,"KE2014DHS","ED_EDUC_W_SEH",1,"Marsabit",0.1219,0.1219,0.08671,0.1688,0.08205,0.2029
